"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"WBGene00018178",16.7167631738487,-5.22461892200027,1.29754570718914,-4.02653940670677,5.66037567506677e-05,0.000352521784417121,"WBGene00018178","WBGene00018178",NA
"WBGene00018184",345.452488056252,-1.11577912220992,0.268027984909013,-4.16292023606674,3.14203150257105e-05,0.000212335963433797,"WBGene00018184","WBGene00018184",NA
"WBGene00018194",30.1621778267308,1.45875344606371,0.549736656984509,2.65354952690523,0.00796500808207684,0.0255886402600864,"WBGene00018194","WBGene00018194",NA
"WBGene00018195",29.5061441379414,-1.54929989781077,0.573549464908451,-2.7012489638676,0.00690796071190391,0.0226301816308143,"WBGene00018195","WBGene00018195",NA
"WBGene00018196",21.200559019022,-4.5471943313785,1.33672654430931,-3.40173863587639,0.000669586412063766,0.00306448882088614,"WBGene00018196","WBGene00018196",NA
"WBGene00018204",37.4014699750411,2.14667099898965,0.610953909701324,3.5136382056039,0.000442014403811091,0.00212717571504105,"WBGene00018204","WBGene00018204",NA
"WBGene00018215",51.2051941008965,3.97940338464635,0.502097967532686,7.92555166913178,2.27135680622428e-15,1.01135522839139e-13,"WBGene00018215","WBGene00018215",NA
"WBGene00018217",178.403815824108,-1.30909514420225,0.250449391568564,-5.22698472535065,1.72296728036105e-07,2.09230002873411e-06,"WBGene00018217","WBGene00018217",NA
"WBGene00018226",214.735823654572,1.10536638410412,0.235355484755696,4.6965822158405,2.64550779263498e-06,2.41149508164106e-05,"WBGene00018226","WBGene00018226",NA
"WBGene00018232",24.4404038444194,-2.78996396000305,0.784359696995387,-3.55699556044305,0.000375120493183824,0.00184310663770244,"WBGene00018232","WBGene00018232",NA
"WBGene00018235",15.8667695400525,-4.03718534567059,1.19183686378153,-3.38736404985927,0.000705676811969898,0.00320401482639319,"WBGene00018235","WBGene00018235",NA
"WBGene00018236",15.0499208731204,2.88165908839897,0.716530428407506,4.02168417997749,5.77834999507359e-05,0.000359242959893809,"WBGene00018236","WBGene00018236",NA
"WBGene00018253",47.7658368764813,-4.95232731504916,0.877668466383585,-5.64259456130984,1.67506481667513e-08,2.53083524574394e-07,"WBGene00018253","WBGene00018253",NA
"WBGene00018257",75.4347316489117,-1.25838104992557,0.461367513520486,-2.72750250732531,0.00638157726138075,0.0211138619900266,"WBGene00018257","WBGene00018257",NA
